timestamp, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/04/28 20:52:01.990, 98.07 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:02.990, 97.46 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:04.009, 98.15 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:05.009, 98.59 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:06.009, 99.75 W, 70, 1522 MHz, 7301 MHz
2026/04/28 20:52:07.010, 99.22 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:08.010, 97.40 W, 72, 1522 MHz, 7301 MHz
2026/04/28 20:52:09.010, 97.38 W, 72, 1515 MHz, 7301 MHz
2026/04/28 20:52:10.010, 96.84 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:11.010, 98.78 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:12.010, 98.50 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:13.010, 99.70 W, 71, 1342 MHz, 7301 MHz
2026/04/28 20:52:14.010, 98.22 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:15.011, 97.88 W, 71, 1522 MHz, 7301 MHz
2026/04/28 20:52:16.011, 97.13 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:17.011, 98.32 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:18.011, 98.96 W, 70, 1477 MHz, 7301 MHz
2026/04/28 20:52:19.011, 98.35 W, 73, 1552 MHz, 7301 MHz
2026/04/28 20:52:20.011, 96.92 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:21.011, 96.54 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:22.012, 98.19 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:23.012, 99.50 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:24.012, 99.07 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:25.012, 99.92 W, 73, 1552 MHz, 7301 MHz
2026/04/28 20:52:26.012, 98.11 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:27.012, 97.43 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:28.012, 98.81 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:29.012, 99.05 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:30.013, 98.59 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:31.013, 96.61 W, 72, 1440 MHz, 7301 MHz
2026/04/28 20:52:32.013, 96.31 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:33.013, 98.96 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:34.013, 100.81 W, 70, 1477 MHz, 7301 MHz
2026/04/28 20:52:35.013, 100.06 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:36.013, 98.38 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:37.013, 98.10 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:38.014, 98.35 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:39.014, 99.75 W, 70, 1462 MHz, 7301 MHz
2026/04/28 20:52:40.014, 99.90 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:41.014, 97.98 W, 72, 1357 MHz, 7301 MHz
2026/04/28 20:52:42.014, 97.21 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:43.014, 99.63 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:44.014, 99.53 W, 70, 1485 MHz, 7301 MHz
2026/04/28 20:52:45.014, 101.10 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:46.015, 97.00 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:47.015, 98.14 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:48.015, 100.42 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:49.015, 99.86 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:52:50.015, 100.24 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:51.015, 97.68 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:52.015, 97.81 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:53.015, 99.57 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:54.016, 99.09 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:55.016, 97.47 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:56.016, 96.58 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:52:57.016, 99.25 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:58.016, 99.49 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:52:59.016, 98.81 W, 73, 1552 MHz, 7301 MHz
2026/04/28 20:53:00.016, 98.95 W, 73, 1350 MHz, 7301 MHz
2026/04/28 20:53:01.016, 97.92 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:02.016, 99.67 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:03.018, 99.99 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:04.018, 98.14 W, 72, 1447 MHz, 7301 MHz
2026/04/28 20:53:05.018, 95.29 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:06.018, 100.56 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:07.018, 100.42 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:08.018, 98.53 W, 73, 1342 MHz, 7301 MHz
2026/04/28 20:53:09.018, 98.90 W, 73, 1447 MHz, 7301 MHz
2026/04/28 20:53:10.018, 99.37 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:11.019, 99.11 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:12.019, 101.08 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:53:13.019, 98.17 W, 72, 1440 MHz, 7301 MHz
2026/04/28 20:53:14.019, 99.28 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:15.019, 101.86 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:16.019, 101.59 W, 73, 1492 MHz, 7301 MHz
2026/04/28 20:53:17.019, 97.93 W, 72, 1492 MHz, 7301 MHz
2026/04/28 20:53:18.019, 98.87 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:19.020, 101.81 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:20.020, 101.68 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:53:21.020, 97.68 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:53:22.020, 98.42 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:23.020, 101.52 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:24.020, 101.08 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:25.020, 97.05 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:53:26.021, 97.93 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:27.021, 101.05 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:28.021, 101.53 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:53:29.021, 97.96 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:53:30.021, 98.02 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:31.021, 100.67 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:32.021, 102.06 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:53:33.021, 98.33 W, 73, 1492 MHz, 7301 MHz
2026/04/28 20:53:34.022, 98.32 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:53:35.022, 102.23 W, 72, 1470 MHz, 7301 MHz
2026/04/28 20:53:36.022, 100.36 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:53:37.022, 92.59 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:38.022, 87.99 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:53:39.022, 90.40 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:40.022, 93.44 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:41.022, 89.39 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:53:42.023, 88.28 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:53:43.023, 91.20 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:44.023, 93.09 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:45.023, 89.81 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:53:46.023, 88.72 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:53:47.023, 91.10 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:48.023, 93.23 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:53:49.023, 89.61 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:53:50.024, 88.75 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:53:51.024, 90.92 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:53:52.024, 93.93 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:53.024, 91.95 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:53:54.024, 89.23 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:53:55.024, 89.35 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:53:56.024, 91.69 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:53:57.024, 94.68 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:53:58.024, 91.75 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:53:59.025, 89.89 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:00.025, 89.80 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:01.025, 92.55 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:02.025, 95.04 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:03.025, 91.70 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:04.025, 91.16 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:05.025, 90.46 W, 67, 1552 MHz, 7301 MHz
2026/04/28 20:54:06.025, 90.56 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:07.025, 92.97 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:08.026, 94.21 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:09.026, 93.33 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:10.026, 90.72 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:11.026, 90.88 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:12.026, 90.83 W, 67, 1552 MHz, 7301 MHz
2026/04/28 20:54:13.026, 92.75 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:14.026, 94.88 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:15.026, 94.52 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:16.027, 93.38 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:17.027, 91.55 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:18.027, 92.50 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:19.027, 91.61 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:20.027, 91.75 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:21.027, 93.98 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:22.027, 95.54 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:23.027, 95.59 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:24.028, 94.04 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:25.028, 92.55 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:26.028, 92.47 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:27.028, 92.63 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:28.028, 92.44 W, 67, 1552 MHz, 7301 MHz
2026/04/28 20:54:29.028, 92.78 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:30.028, 94.37 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:31.029, 95.80 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:32.029, 96.06 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:33.029, 96.04 W, 70, 1545 MHz, 7301 MHz
2026/04/28 20:54:34.029, 95.00 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:35.029, 93.66 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:36.029, 93.26 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:37.029, 93.08 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:38.029, 93.53 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:39.030, 93.18 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:40.030, 93.67 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:41.030, 93.36 W, 67, 1552 MHz, 7301 MHz
2026/04/28 20:54:42.030, 94.69 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:43.030, 94.86 W, 69, 1545 MHz, 7301 MHz
2026/04/28 20:54:44.030, 95.50 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:45.030, 96.93 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:46.030, 96.96 W, 70, 1530 MHz, 7301 MHz
2026/04/28 20:54:47.031, 96.85 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:48.031, 96.93 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:49.031, 96.89 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:54:50.031, 96.75 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:51.031, 95.71 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:52.031, 95.13 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:53.031, 95.17 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:54.031, 94.61 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:55.032, 94.44 W, 68, 1522 MHz, 7301 MHz
2026/04/28 20:54:56.032, 94.85 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:54:57.032, 94.88 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:58.032, 94.71 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:54:59.032, 94.91 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:00.032, 95.51 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:01.032, 95.17 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:02.032, 95.12 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:03.033, 95.36 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:04.033, 95.74 W, 68, 1515 MHz, 7301 MHz
2026/04/28 20:55:05.033, 95.08 W, 68, 1507 MHz, 7301 MHz
2026/04/28 20:55:06.033, 95.08 W, 68, 1492 MHz, 7301 MHz
2026/04/28 20:55:07.033, 95.30 W, 68, 1492 MHz, 7301 MHz
2026/04/28 20:55:08.033, 95.43 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:09.033, 95.65 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:10.033, 95.54 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:11.059, 96.30 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:12.059, 95.26 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:13.059, 95.52 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:14.059, 95.37 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:15.059, 95.73 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:16.059, 96.39 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:17.059, 95.07 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:18.060, 95.91 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:19.060, 95.91 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:20.060, 97.17 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:21.060, 95.15 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:22.060, 96.13 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:23.060, 96.68 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:55:24.060, 95.21 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:25.060, 96.95 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:55:26.061, 97.22 W, 70, 1432 MHz, 7301 MHz
2026/04/28 20:55:27.061, 96.22 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:55:28.061, 97.68 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:55:29.061, 96.88 W, 70, 1515 MHz, 7301 MHz
2026/04/28 20:55:30.061, 96.82 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:31.061, 96.67 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:32.061, 96.95 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:33.061, 96.43 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:34.062, 97.23 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:35.062, 96.91 W, 69, 1515 MHz, 7301 MHz
2026/04/28 20:55:36.062, 97.15 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:37.062, 96.62 W, 68, 1552 MHz, 7301 MHz
2026/04/28 20:55:38.062, 97.75 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:39.062, 96.43 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:40.062, 97.24 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:41.062, 96.86 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:42.063, 97.43 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:55:43.063, 97.58 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:55:44.063, 97.09 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:45.063, 97.45 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:55:46.063, 97.88 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:55:47.063, 97.77 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:48.063, 97.06 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:49.063, 96.52 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:50.064, 97.67 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:51.064, 97.45 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:52.064, 97.22 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:53.064, 97.65 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:55:54.064, 97.51 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:55:55.064, 98.00 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:55:56.064, 96.23 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:55:57.065, 97.64 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:58.065, 97.65 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:55:59.065, 97.89 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:56:00.065, 97.81 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:56:01.065, 97.49 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:02.065, 99.03 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:03.065, 98.14 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:04.066, 98.25 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:05.066, 96.44 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:06.066, 97.73 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:07.066, 97.25 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:08.066, 97.67 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:56:09.066, 97.61 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:56:10.066, 97.81 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:56:11.066, 96.72 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:12.067, 97.15 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:13.067, 96.73 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:14.067, 97.38 W, 71, 1395 MHz, 7301 MHz
2026/04/28 20:56:15.067, 96.39 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:16.067, 98.22 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:17.067, 98.64 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:18.067, 98.11 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:19.067, 97.82 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:56:20.068, 99.37 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:21.068, 97.05 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:22.068, 97.66 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:23.068, 98.15 W, 71, 1455 MHz, 7301 MHz
2026/04/28 20:56:24.068, 98.07 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:56:25.068, 98.22 W, 69, 1537 MHz, 7301 MHz
2026/04/28 20:56:26.068, 99.21 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:27.068, 98.91 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:28.068, 98.81 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:56:29.069, 97.47 W, 71, 1440 MHz, 7301 MHz
2026/04/28 20:56:30.069, 97.39 W, 71, 1530 MHz, 7301 MHz
2026/04/28 20:56:31.069, 97.03 W, 69, 1552 MHz, 7301 MHz
2026/04/28 20:56:32.069, 97.70 W, 69, 1462 MHz, 7301 MHz
2026/04/28 20:56:33.069, 99.11 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:34.069, 99.10 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:35.069, 98.12 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:36.069, 97.84 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:37.070, 97.16 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:38.070, 97.58 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:39.070, 98.55 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:40.070, 100.03 W, 70, 1545 MHz, 7301 MHz
2026/04/28 20:56:41.070, 98.72 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:56:42.070, 97.24 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:56:43.070, 97.65 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:44.070, 97.78 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:45.071, 98.57 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:46.071, 99.54 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:47.071, 98.77 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:48.071, 97.68 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:49.071, 98.04 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:50.071, 97.65 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:51.071, 98.87 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:56:52.071, 98.97 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:53.072, 98.84 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:56:54.072, 97.90 W, 72, 1357 MHz, 7301 MHz
2026/04/28 20:56:55.072, 97.11 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:56.072, 99.12 W, 70, 1342 MHz, 7301 MHz
2026/04/28 20:56:57.072, 99.56 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:56:58.072, 100.45 W, 71, 1485 MHz, 7301 MHz
2026/04/28 20:56:59.072, 98.14 W, 72, 1342 MHz, 7301 MHz
2026/04/28 20:57:00.072, 97.22 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:01.072, 98.37 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:02.073, 99.34 W, 70, 1357 MHz, 7301 MHz
2026/04/28 20:57:03.073, 99.24 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:04.073, 99.37 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:05.073, 97.53 W, 71, 1470 MHz, 7301 MHz
2026/04/28 20:57:06.073, 97.85 W, 70, 1537 MHz, 7301 MHz
2026/04/28 20:57:07.073, 99.95 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:08.073, 99.04 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:09.073, 100.18 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:10.074, 98.42 W, 72, 1530 MHz, 7301 MHz
2026/04/28 20:57:11.074, 97.61 W, 71, 1410 MHz, 7301 MHz
2026/04/28 20:57:12.074, 99.51 W, 70, 1537 MHz, 7301 MHz
2026/04/28 20:57:13.074, 100.20 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:14.074, 99.91 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:15.074, 98.39 W, 72, 1380 MHz, 7301 MHz
2026/04/28 20:57:16.074, 97.66 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:17.074, 99.15 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:18.075, 99.98 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:19.075, 98.84 W, 72, 1342 MHz, 7301 MHz
2026/04/28 20:57:20.075, 97.18 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:21.075, 99.02 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:22.075, 99.93 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:23.075, 99.98 W, 73, 1552 MHz, 7301 MHz
2026/04/28 20:57:24.075, 97.77 W, 73, 1357 MHz, 7301 MHz
2026/04/28 20:57:25.075, 97.44 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:26.076, 100.51 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:27.076, 99.88 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:28.076, 100.36 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:29.076, 98.29 W, 73, 1552 MHz, 7301 MHz
2026/04/28 20:57:30.076, 98.30 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:31.076, 100.09 W, 72, 1552 MHz, 7301 MHz
2026/04/28 20:57:32.076, 100.06 W, 73, 1552 MHz, 7301 MHz
2026/04/28 20:57:33.076, 96.80 W, 72, 1425 MHz, 7301 MHz
2026/04/28 20:57:34.076, 97.96 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:35.077, 100.59 W, 70, 1552 MHz, 7301 MHz
2026/04/28 20:57:36.077, 100.55 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:37.077, 99.94 W, 72, 1507 MHz, 7301 MHz
2026/04/28 20:57:38.077, 97.67 W, 71, 1552 MHz, 7301 MHz
2026/04/28 20:57:39.077, 100.20 W, 70, 1477 MHz, 7301 MHz
2026/04/28 20:57:40.077, 100.73 W, 71, 1440 MHz, 7301 MHz
2026/04/28 20:57:41.077, 100.91 W, 73, 1417 MHz, 7301 MHz
